Filename, Number of Infected, Total Number, Infection Percentage
Verilog3/Infected/Inf_gate_level_1481_in64_out16_gates28.v, 2, 29, 0.06896551724137931
Verilog3/Infected/Inf_gate_level_1443_in64_out8_gates38.v, 5, 41, 0.12195121951219512
Verilog3/Infected/Inf_gate_level_1135_in32_out4_gates44.v, 3, 46, 0.06521739130434782
Verilog3/Infected/Inf_gate_level_925_in16_out8_gates36.v, 3, 38, 0.07894736842105263
Verilog3/Infected/Inf_gate_level_564_in8_out2_gates49.v, 3, 51, 0.058823529411764705
Verilog3/Infected/Inf_gate_level_1536_in64_out32_gates51.v, 3, 53, 0.05660377358490566
Verilog3/Infected/Inf_gate_level_939_in16_out8_gates50.v, 2, 51, 0.0392156862745098
Verilog3/Infected/Inf_gate_level_364_in4_out4_gates47.v, 3, 49, 0.061224489795918366
Verilog3/Infected/Inf_gate_level_144_in2_out8_gates29.v, 2, 30, 0.06666666666666667
Verilog3/Infected/Inf_gate_level_490_in4_out32_gates37.v, 3, 39, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_82_in2_out4_gates23.v, 3, 25, 0.12
Verilog3/Infected/Inf_gate_level_113_in2_out4_gates54.v, 2, 55, 0.03636363636363636
Verilog3/Infected/Inf_gate_level_402_in4_out8_gates29.v, 5, 32, 0.15625
Verilog3/Infected/Inf_gate_level_1499_in64_out16_gates46.v, 3, 48, 0.0625
Verilog3/Infected/Inf_gate_level_1271_in32_out32_gates44.v, 2, 45, 0.044444444444444446
Verilog3/Infected/Inf_gate_level_989_in16_out16_gates52.v, 3, 54, 0.05555555555555555
Verilog3/Infected/Inf_gate_level_286_in4_out2_gates29.v, 2, 30, 0.06666666666666667
Verilog3/Infected/Inf_gate_level_1405_in64_out4_gates56.v, 2, 57, 0.03508771929824561
Verilog3/Infected/Inf_gate_level_664_in8_out8_gates33.v, 3, 35, 0.08571428571428572
Verilog3/Infected/Inf_gate_level_898_in16_out8_gates9.v, 3, 11, 0.2727272727272727
Verilog3/Infected/Inf_gate_level_1309_in64_out2_gates20.v, 3, 22, 0.13636363636363635
Verilog3/Infected/Inf_gate_level_682_in8_out8_gates51.v, 3, 53, 0.05660377358490566
Verilog3/Infected/Inf_gate_level_615_in8_out4_gates40.v, 3, 42, 0.07142857142857142
Verilog3/Infected/Inf_gate_level_247_in2_out32_gates52.v, 2, 53, 0.03773584905660377
Verilog3/Infected/Inf_gate_level_1101_in32_out4_gates10.v, 3, 12, 0.25
Verilog3/Infected/Inf_gate_level_1095_in32_out4_gates4.v, 3, 6, 0.5
Verilog3/Infected/Inf_gate_level_1391_in64_out4_gates42.v, 3, 44, 0.06818181818181818
Verilog3/Infected/Inf_gate_level_614_in8_out4_gates39.v, 3, 41, 0.07317073170731707
Verilog3/Infected/Inf_gate_level_331_in4_out4_gates14.v, 2, 15, 0.13333333333333333
Verilog3/Infected/Inf_gate_level_1005_in16_out32_gates36.v, 3, 38, 0.07894736842105263
Verilog3/Infected/Inf_gate_level_198_in2_out16_gates35.v, 3, 37, 0.08108108108108109
Verilog3/Infected/Inf_gate_level_721_in8_out16_gates42.v, 2, 43, 0.046511627906976744
Verilog3/Infected/Inf_gate_level_1235_in32_out16_gates40.v, 3, 42, 0.07142857142857142
Verilog3/Infected/Inf_gate_level_962_in16_out16_gates25.v, 2, 26, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_973_in16_out16_gates36.v, 2, 37, 0.05405405405405406
Verilog3/Infected/Inf_gate_level_434_in4_out8_gates61.v, 4, 63, 0.06349206349206349
Verilog3/Infected/Inf_gate_level_463_in4_out16_gates42.v, 3, 44, 0.06818181818181818
Verilog3/Infected/Inf_gate_level_344_in4_out4_gates27.v, 3, 29, 0.10344827586206896
Verilog3/Infected/Inf_gate_level_1541_in64_out32_gates56.v, 3, 58, 0.05172413793103448
Verilog3/Infected/Inf_gate_level_1119_in32_out4_gates28.v, 2, 29, 0.06896551724137931
Verilog3/Infected/Inf_gate_level_1386_in64_out4_gates37.v, 3, 39, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_257_in2_out32_gates62.v, 2, 63, 0.031746031746031744
Verilog3/Infected/Inf_gate_level_823_in16_out2_gates50.v, 3, 52, 0.057692307692307696
Verilog3/Infected/Inf_gate_level_1442_in64_out8_gates37.v, 3, 39, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_1480_in64_out16_gates27.v, 3, 29, 0.10344827586206896
Verilog3/Infected/Inf_gate_level_1429_in64_out8_gates24.v, 3, 26, 0.11538461538461539
Verilog3/Infected/Inf_gate_level_520_in8_out2_gates5.v, 3, 7, 0.42857142857142855
Verilog3/Infected/Inf_gate_level_868_in16_out4_gates35.v, 9, 41, 0.21951219512195122
Verilog3/Infected/Inf_gate_level_701_in8_out16_gates22.v, 3, 24, 0.125
Verilog3/Infected/Inf_gate_level_141_in2_out8_gates26.v, 2, 27, 0.07407407407407407
Verilog3/Infected/Inf_gate_level_414_in4_out8_gates41.v, 3, 43, 0.06976744186046512
Verilog3/Infected/Inf_gate_level_562_in8_out2_gates47.v, 3, 49, 0.061224489795918366
Verilog3/Infected/Inf_gate_level_787_in16_out2_gates14.v, 3, 16, 0.1875
Verilog3/Infected/Inf_gate_level_858_in16_out4_gates25.v, 2, 26, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_1368_in64_out4_gates19.v, 2, 20, 0.1
Verilog3/Infected/Inf_gate_level_1445_in64_out8_gates40.v, 3, 42, 0.07142857142857142
Verilog3/Infected/Inf_gate_level_522_in8_out2_gates7.v, 2, 8, 0.25
Verilog3/Infected/Inf_gate_level_37_in2_out2_gates38.v, 2, 39, 0.05128205128205128
Verilog3/Infected/Inf_gate_level_424_in4_out8_gates51.v, 2, 52, 0.038461538461538464
Verilog3/Infected/Inf_gate_level_1407_in64_out4_gates58.v, 3, 60, 0.05
Verilog3/Infected/Inf_gate_level_1479_in64_out16_gates26.v, 3, 28, 0.10714285714285714
Verilog3/Infected/Inf_gate_level_1344_in64_out2_gates55.v, 3, 57, 0.05263157894736842
Verilog3/Infected/Inf_gate_level_1330_in64_out2_gates41.v, 3, 43, 0.06976744186046512
Verilog3/Infected/Inf_gate_level_413_in4_out8_gates40.v, 2, 41, 0.04878048780487805
Verilog3/Infected/Inf_gate_level_1188_in32_out8_gates41.v, 3, 43, 0.06976744186046512
Verilog3/Infected/Inf_gate_level_918_in16_out8_gates29.v, 2, 30, 0.06666666666666667
Verilog3/Infected/Inf_gate_level_1006_in16_out32_gates37.v, 2, 38, 0.05263157894736842
Verilog3/Infected/Inf_gate_level_876_in16_out4_gates43.v, 3, 45, 0.06666666666666667
Verilog3/Infected/Inf_gate_level_66_in2_out4_gates7.v, 3, 9, 0.3333333333333333
Verilog3/Infected/Inf_gate_level_1120_in32_out4_gates29.v, 3, 31, 0.0967741935483871
Verilog3/Infected/Inf_gate_level_936_in16_out8_gates47.v, 3, 49, 0.061224489795918366
Verilog3/Infected/Inf_gate_level_940_in16_out8_gates51.v, 3, 53, 0.05660377358490566
Verilog3/Infected/Inf_gate_level_241_in2_out32_gates46.v, 2, 47, 0.0425531914893617
Verilog3/Infected/Inf_gate_level_278_in4_out2_gates21.v, 2, 22, 0.09090909090909091
Verilog3/Infected/Inf_gate_level_193_in2_out16_gates30.v, 2, 31, 0.06451612903225806
Verilog3/Infected/Inf_gate_level_178_in2_out8_gates63.v, 3, 65, 0.046153846153846156
Verilog3/Infected/Inf_gate_level_1185_in32_out8_gates38.v, 2, 39, 0.05128205128205128
Verilog3/Infected/Inf_gate_level_778_in16_out2_gates5.v, 3, 7, 0.42857142857142855
Verilog3/Infected/Inf_gate_level_951_in16_out8_gates62.v, 2, 63, 0.031746031746031744
Verilog3/Infected/Inf_gate_level_437_in4_out16_gates16.v, 2, 17, 0.11764705882352941
Verilog3/Infected/Inf_gate_level_1459_in64_out8_gates54.v, 3, 56, 0.05357142857142857
Verilog3/Infected/Inf_gate_level_142_in2_out8_gates27.v, 2, 28, 0.07142857142857142
Verilog3/Infected/Inf_gate_level_588_in8_out4_gates13.v, 2, 14, 0.14285714285714285
Verilog3/Infected/Inf_gate_level_817_in16_out2_gates44.v, 3, 46, 0.06521739130434782
Verilog3/Infected/Inf_gate_level_1404_in64_out4_gates55.v, 2, 56, 0.03571428571428571
Verilog3/Infected/Inf_gate_level_1227_in32_out16_gates32.v, 3, 34, 0.08823529411764706
Verilog3/Infected/Inf_gate_level_913_in16_out8_gates24.v, 2, 25, 0.08
Verilog3/Infected/Inf_gate_level_1131_in32_out4_gates40.v, 3, 42, 0.07142857142857142
Verilog3/Infected/Inf_gate_level_1141_in32_out4_gates50.v, 2, 51, 0.0392156862745098
Verilog3/Infected/Inf_gate_level_188_in2_out16_gates25.v, 3, 27, 0.1111111111111111
Verilog3/Infected/Inf_gate_level_851_in16_out4_gates18.v, 3, 20, 0.15
Verilog3/Infected/Inf_gate_level_116_in2_out4_gates57.v, 3, 59, 0.05084745762711865
Verilog3/Infected/Inf_gate_level_786_in16_out2_gates13.v, 3, 15, 0.2
Verilog3/Infected/Inf_gate_level_307_in4_out2_gates50.v, 3, 52, 0.057692307692307696
Verilog3/Infected/Inf_gate_level_1098_in32_out4_gates7.v, 2, 8, 0.25
Verilog3/Infected/Inf_gate_level_1303_in64_out2_gates14.v, 3, 16, 0.1875
Verilog3/Infected/Inf_gate_level_1524_in64_out32_gates39.v, 3, 41, 0.07317073170731707
Verilog3/Infected/Inf_gate_level_204_in2_out16_gates41.v, 2, 42, 0.047619047619047616
Verilog3/Infected/Inf_gate_level_1075_in32_out2_gates44.v, 2, 45, 0.044444444444444446
Verilog3/Infected/Inf_gate_level_903_in16_out8_gates14.v, 3, 16, 0.1875
Verilog3/Infected/Inf_gate_level_1384_in64_out4_gates35.v, 2, 36, 0.05555555555555555
Verilog3/Infected/Inf_gate_level_1220_in32_out16_gates25.v, 3, 27, 0.1111111111111111
Verilog3/Infected/Inf_gate_level_1159_in32_out8_gates12.v, 3, 14, 0.21428571428571427
Verilog3/Infected/Inf_gate_level_784_in16_out2_gates11.v, 3, 13, 0.23076923076923078
Verilog3/Infected/Inf_gate_level_1323_in64_out2_gates34.v, 3, 36, 0.08333333333333333
Verilog3/Infected/Inf_gate_level_879_in16_out4_gates46.v, 7, 50, 0.14
Verilog3/Infected/Inf_gate_level_628_in8_out4_gates53.v, 3, 55, 0.05454545454545454
Verilog3/Infected/Inf_gate_level_90_in2_out4_gates31.v, 3, 33, 0.09090909090909091
Verilog3/Infected/Inf_gate_level_1533_in64_out32_gates48.v, 3, 50, 0.06
Verilog3/Infected/Inf_gate_level_699_in8_out16_gates20.v, 3, 22, 0.13636363636363635
Verilog3/Infected/Inf_gate_level_329_in4_out4_gates12.v, 3, 14, 0.21428571428571427
Verilog3/Infected/Inf_gate_level_1394_in64_out4_gates45.v, 2, 46, 0.043478260869565216
Verilog3/Infected/Inf_gate_level_407_in4_out8_gates34.v, 3, 36, 0.08333333333333333
Verilog3/Infected/Inf_gate_level_886_in16_out4_gates53.v, 2, 54, 0.037037037037037035
Verilog3/Infected/Inf_gate_level_213_in2_out16_gates50.v, 2, 51, 0.0392156862745098
Verilog3/Infected/Inf_gate_level_1031_in16_out32_gates62.v, 3, 64, 0.046875
Verilog3/Infected/Inf_gate_level_459_in4_out16_gates38.v, 3, 40, 0.075
Verilog3/Infected/Inf_gate_level_1534_in64_out32_gates49.v, 3, 51, 0.058823529411764705
Verilog3/Infected/Inf_gate_level_1351_in64_out2_gates62.v, 3, 64, 0.046875
Verilog3/Infected/Inf_gate_level_1500_in64_out16_gates47.v, 3, 49, 0.061224489795918366
Verilog3/Infected/Inf_gate_level_7_in2_out2_gates8.v, 2, 9, 0.2222222222222222
Verilog3/Infected/Inf_gate_level_944_in16_out8_gates55.v, 2, 56, 0.03571428571428571
Verilog3/Infected/Inf_gate_level_1011_in16_out32_gates42.v, 3, 44, 0.06818181818181818
Verilog3/Infected/Inf_gate_level_263_in4_out2_gates6.v, 2, 7, 0.2857142857142857
Verilog3/Infected/Inf_gate_level_694_in8_out8_gates63.v, 3, 65, 0.046153846153846156
Verilog3/Infected/Inf_gate_level_916_in16_out8_gates27.v, 3, 29, 0.10344827586206896
Verilog3/Infected/Inf_gate_level_1222_in32_out16_gates27.v, 3, 29, 0.10344827586206896
Verilog3/Infected/Inf_gate_level_1466_in64_out8_gates61.v, 3, 63, 0.047619047619047616
Verilog3/Infected/Inf_gate_level_1232_in32_out16_gates37.v, 3, 39, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_1340_in64_out2_gates51.v, 2, 52, 0.038461538461538464
Verilog3/Infected/Inf_gate_level_1252_in32_out16_gates57.v, 2, 58, 0.034482758620689655
Verilog3/Infected/Inf_gate_level_972_in16_out16_gates35.v, 2, 36, 0.05555555555555555
Verilog3/Infected/Inf_gate_level_1283_in32_out32_gates56.v, 2, 57, 0.03508771929824561
Verilog3/Infected/Inf_gate_level_482_in4_out16_gates61.v, 2, 62, 0.03225806451612903
Verilog3/Infected/Inf_gate_level_1213_in32_out16_gates18.v, 3, 20, 0.15
Verilog3/Infected/Inf_gate_level_202_in2_out16_gates39.v, 3, 41, 0.07317073170731707
Verilog3/Infected/Inf_gate_level_1498_in64_out16_gates45.v, 3, 47, 0.06382978723404255
Verilog3/Infected/Inf_gate_level_501_in4_out32_gates48.v, 3, 50, 0.06
Verilog3/Infected/Inf_gate_level_748_in8_out32_gates37.v, 3, 39, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_1377_in64_out4_gates28.v, 3, 30, 0.1
Verilog3/Infected/Inf_gate_level_1170_in32_out8_gates23.v, 3, 25, 0.12
Verilog3/Infected/Inf_gate_level_345_in4_out4_gates28.v, 3, 30, 0.1
Verilog3/Infected/Inf_gate_level_1211_in32_out16_gates16.v, 2, 17, 0.11764705882352941
Verilog3/Infected/Inf_gate_level_35_in2_out2_gates36.v, 2, 37, 0.05405405405405406
Verilog3/Infected/Inf_gate_level_111_in2_out4_gates52.v, 2, 53, 0.03773584905660377
Verilog3/Infected/Inf_gate_level_471_in4_out16_gates50.v, 3, 52, 0.057692307692307696
Verilog3/Infected/Inf_gate_level_866_in16_out4_gates33.v, 3, 35, 0.08571428571428572
Verilog3/Infected/Inf_gate_level_351_in4_out4_gates34.v, 2, 35, 0.05714285714285714
Verilog3/Infected/Inf_gate_level_995_in16_out16_gates58.v, 3, 60, 0.05
Verilog3/Infected/Inf_gate_level_1276_in32_out32_gates49.v, 3, 51, 0.058823529411764705
Verilog3/Infected/Inf_gate_level_1107_in32_out4_gates16.v, 3, 18, 0.16666666666666666
Verilog3/Infected/Inf_gate_level_400_in4_out8_gates27.v, 3, 29, 0.10344827586206896
Verilog3/Infected/Inf_gate_level_736_in8_out16_gates57.v, 3, 59, 0.05084745762711865
Verilog3/Infected/Inf_gate_level_991_in16_out16_gates54.v, 3, 56, 0.05357142857142857
Verilog3/Infected/Inf_gate_level_1327_in64_out2_gates38.v, 2, 39, 0.05128205128205128
Verilog3/Infected/Inf_gate_level_625_in8_out4_gates50.v, 2, 51, 0.0392156862745098
Verilog3/Infected/Inf_gate_level_1262_in32_out32_gates35.v, 3, 37, 0.08108108108108109
Verilog3/Infected/Inf_gate_level_953_in16_out16_gates16.v, 3, 18, 0.16666666666666666
Verilog3/Infected/Inf_gate_level_653_in8_out8_gates22.v, 2, 23, 0.08695652173913043
Verilog3/Infected/Inf_gate_level_1008_in16_out32_gates39.v, 3, 41, 0.07317073170731707
Verilog3/Infected/Inf_gate_level_737_in8_out16_gates58.v, 3, 60, 0.05
Verilog3/Infected/Inf_gate_level_466_in4_out16_gates45.v, 3, 47, 0.06382978723404255
Verilog3/Infected/Inf_gate_level_938_in16_out8_gates49.v, 3, 51, 0.058823529411764705
Verilog3/Infected/Inf_gate_level_330_in4_out4_gates13.v, 3, 15, 0.2
Verilog3/Infected/Inf_gate_level_491_in4_out32_gates38.v, 3, 40, 0.075
Verilog3/Infected/Inf_gate_level_818_in16_out2_gates45.v, 2, 46, 0.043478260869565216
Verilog3/Infected/Inf_gate_level_813_in16_out2_gates40.v, 3, 42, 0.07142857142857142
Verilog3/Infected/Inf_gate_level_1520_in64_out32_gates35.v, 2, 36, 0.05555555555555555
Verilog3/Infected/Inf_gate_level_210_in2_out16_gates47.v, 2, 48, 0.041666666666666664
Verilog3/Infected/Inf_gate_level_573_in8_out2_gates58.v, 2, 59, 0.03389830508474576
Verilog3/Infected/Inf_gate_level_775_in16_out2_gates2.v, 3, 4, 0.75
Verilog3/Infected/Inf_gate_level_1134_in32_out4_gates43.v, 2, 44, 0.045454545454545456
Verilog3/Infected/Inf_gate_level_751_in8_out32_gates40.v, 3, 42, 0.07142857142857142
Verilog3/Infected/Inf_gate_level_401_in4_out8_gates28.v, 2, 29, 0.06896551724137931
Verilog3/Infected/Inf_gate_level_1093_in32_out2_gates62.v, 2, 63, 0.031746031746031744
Verilog3/Infected/Inf_gate_level_1259_in32_out32_gates32.v, 3, 34, 0.08823529411764706
Verilog3/Infected/Inf_gate_level_646_in8_out8_gates15.v, 3, 17, 0.17647058823529413
Verilog3/Infected/Inf_gate_level_1475_in64_out16_gates22.v, 3, 24, 0.125
Verilog3/Infected/Inf_gate_level_1426_in64_out8_gates21.v, 3, 23, 0.13043478260869565
Verilog3/Infected/Inf_gate_level_199_in2_out16_gates36.v, 2, 37, 0.05405405405405406
Verilog3/Infected/Inf_gate_level_1286_in32_out32_gates59.v, 6, 63, 0.09523809523809523
Verilog3/Infected/Inf_gate_level_96_in2_out4_gates37.v, 2, 38, 0.05263157894736842
Verilog3/Infected/Inf_gate_level_1238_in32_out16_gates43.v, 3, 45, 0.06666666666666667
Verilog3/Infected/Inf_gate_level_1084_in32_out2_gates53.v, 2, 54, 0.037037037037037035
Verilog3/Infected/Inf_gate_level_323_in4_out4_gates6.v, 3, 8, 0.375
Verilog3/Infected/Inf_gate_level_914_in16_out8_gates25.v, 2, 26, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_1209_in32_out8_gates62.v, 2, 63, 0.031746031746031744
Verilog3/Infected/Inf_gate_level_478_in4_out16_gates57.v, 4, 59, 0.06779661016949153
Verilog3/Infected/Inf_gate_level_378_in4_out4_gates61.v, 3, 63, 0.047619047619047616
Verilog3/Infected/Inf_gate_level_419_in4_out8_gates46.v, 3, 48, 0.0625
Verilog3/Infected/Inf_gate_level_507_in4_out32_gates54.v, 3, 56, 0.05357142857142857
Verilog3/Infected/Inf_gate_level_581_in8_out4_gates6.v, 3, 8, 0.375
Verilog3/Infected/Inf_gate_level_380_in4_out4_gates63.v, 3, 65, 0.046153846153846156
Verilog3/Infected/Inf_gate_level_412_in4_out8_gates39.v, 2, 40, 0.05
Verilog3/Infected/Inf_gate_level_220_in2_out16_gates57.v, 3, 59, 0.05084745762711865
Verilog3/Infected/Inf_gate_level_846_in16_out4_gates13.v, 3, 15, 0.2
Verilog3/Infected/Inf_gate_level_497_in4_out32_gates44.v, 6, 48, 0.125
Verilog3/Infected/Inf_gate_level_515_in4_out32_gates62.v, 3, 64, 0.046875
Verilog3/Infected/Inf_gate_level_844_in16_out4_gates11.v, 2, 12, 0.16666666666666666
Verilog3/Infected/Inf_gate_level_651_in8_out8_gates20.v, 3, 22, 0.13636363636363635
Verilog3/Infected/Inf_gate_level_540_in8_out2_gates25.v, 2, 26, 0.07692307692307693
Verilog3/Infected/Inf_gate_level_369_in4_out4_gates52.v, 2, 53, 0.03773584905660377
Verilog3/Infected/Inf_gate_level_373_in4_out4_gates56.v, 3, 58, 0.05172413793103448
Verilog3/Infected/Inf_gate_level_638_in8_out4_gates63.v, 3, 65, 0.046153846153846156
Verilog3/Infected/Inf_gate_level_834_in16_out2_gates61.v, 2, 62, 0.03225806451612903
Verilog3/Infected/Inf_gate_level_1290_in32_out32_gates63.v, 4, 65, 0.06153846153846154
Verilog3/Infected/Inf_gate_level_1053_in32_out2_gates22.v, 2, 23, 0.08695652173913043
Verilog3/Infected/Inf_gate_level_1456_in64_out8_gates51.v, 3, 53, 0.05660377358490566
Verilog3/Infected/Inf_gate_level_547_in8_out2_gates32.v, 3, 34, 0.08823529411764706
Verilog3/Infected/Inf_gate_level_229_in2_out32_gates34.v, 3, 36, 0.08333333333333333
Verilog3/Infected/Inf_gate_level_315_in4_out2_gates58.v, 3, 60, 0.05
Verilog3/Infected/Inf_gate_level_266_in4_out2_gates9.v, 3, 11, 0.2727272727272727
Verilog3/Infected/Inf_gate_level_182_in2_out16_gates19.v, 3, 21, 0.14285714285714285
Verilog3/Infected/Inf_gate_level_1051_in32_out2_gates20.v, 3, 22, 0.13636363636363635
Verilog3/Infected/Inf_gate_level_711_in8_out16_gates32.v, 2, 33, 0.06060606060606061
Verilog3/Infected/Inf_gate_level_504_in4_out32_gates51.v, 3, 53, 0.05660377358490566
Verilog3/Infected/Inf_gate_level_212_in2_out16_gates49.v, 2, 50, 0.04
Verilog3/Infected/Inf_gate_level_862_in16_out4_gates29.v, 3, 31, 0.0967741935483871
Verilog3/Infected/Inf_gate_level_1325_in64_out2_gates36.v, 3, 38, 0.07894736842105263
Verilog3/Infected/Inf_gate_level_567_in8_out2_gates52.v, 3, 54, 0.05555555555555555
Verilog3/Infected/Inf_gate_level_794_in16_out2_gates21.v, 3, 23, 0.13043478260869565
Verilog3/Infected/Inf_gate_level_456_in4_out16_gates35.v, 2, 36, 0.05555555555555555
Verilog3/Infected/Inf_gate_level_423_in4_out8_gates50.v, 3, 52, 0.057692307692307696
Verilog3/Infected/Inf_gate_level_302_in4_out2_gates45.v, 3, 47, 0.06382978723404255
Verilog3/Infected/Inf_gate_level_514_in4_out32_gates61.v, 2, 62, 0.03225806451612903
Verilog3/Infected/Inf_gate_level_580_in8_out4_gates5.v, 2, 6, 0.3333333333333333
Verilog3/Infected/Inf_gate_level_162_in2_out8_gates47.v, 2, 48, 0.041666666666666664
Verilog3/Infected/Inf_gate_level_1191_in32_out8_gates44.v, 2, 45, 0.044444444444444446
Verilog3/Infected/Inf_gate_level_69_in2_out4_gates10.v, 3, 12, 0.25
Verilog3/Infected/Inf_gate_level_358_in4_out4_gates41.v, 2, 42, 0.047619047619047616
Verilog3/Infected/Inf_gate_level_1108_in32_out4_gates17.v, 2, 18, 0.1111111111111111
Verilog3/Infected/Inf_gate_level_1339_in64_out2_gates50.v, 3, 52, 0.057692307692307696
Verilog3/Infected/Inf_gate_level_1380_in64_out4_gates31.v, 2, 32, 0.0625
Verilog3/Infected/Inf_gate_level_1102_in32_out4_gates11.v, 3, 13, 0.23076923076923078
Verilog3/Infected/Inf_gate_level_395_in4_out8_gates22.v, 2, 23, 0.08695652173913043
Verilog3/Infected/Inf_gate_level_920_in16_out8_gates31.v, 3, 33, 0.09090909090909091
Verilog3/Infected/Inf_gate_level_1018_in16_out32_gates49.v, 3, 51, 0.058823529411764705
Verilog3/Infected/Inf_gate_level_240_in2_out32_gates45.v, 2, 46, 0.043478260869565216
Verilog3/Infected/Inf_gate_level_1331_in64_out2_gates42.v, 3, 44, 0.06818181818181818
Verilog3/Infected/Inf_gate_level_1313_in64_out2_gates24.v, 3, 26, 0.11538461538461539
Verilog3/Infected/Inf_gate_level_397_in4_out8_gates24.v, 3, 26, 0.11538461538461539
Verilog3/Infected/Inf_gate_level_595_in8_out4_gates20.v, 2, 21, 0.09523809523809523
Verilog3/Infected/Inf_gate_level_869_in16_out4_gates36.v, 3, 38, 0.07894736842105263
Verilog3/Infected/Inf_gate_level_340_in4_out4_gates23.v, 2, 24, 0.08333333333333333
Verilog3/Infected/Inf_gate_level_1289_in32_out32_gates62.v, 6, 66, 0.09090909090909091
Verilog3/Infected/Inf_gate_level_477_in4_out16_gates56.v, 3, 58, 0.05172413793103448
Verilog3/Infected/Inf_gate_level_517_in8_out2_gates2.v, 3, 4, 0.75
Verilog3/Infected/Inf_gate_level_83_in2_out4_gates24.v, 3, 26, 0.11538461538461539
Verilog3/Infected/Inf_gate_level_1345_in64_out2_gates56.v, 3, 58, 0.05172413793103448
Verilog3/Infected/Inf_gate_level_479_in4_out16_gates58.v, 3, 60, 0.05
Verilog3/Infected/Inf_gate_level_1094_in32_out2_gates63.v, 6, 67, 0.08955223880597014
Verilog3/Infected/Inf_gate_level_2_in2_out2_gates3.v, 2, 4, 0.5
Verilog3/Infected/Inf_gate_level_1104_in32_out4_gates13.v, 3, 15, 0.2
Verilog3/Infected/Inf_gate_level_532_in8_out2_gates17.v, 3, 19, 0.15789473684210525
Verilog3/Infected/Inf_gate_level_1195_in32_out8_gates48.v, 3, 50, 0.06
Verilog3/Infected/Inf_gate_level_101_in2_out4_gates42.v, 3, 44, 0.06818181818181818
Verilog3/Infected/Inf_gate_level_1427_in64_out8_gates22.v, 3, 24, 0.125
Verilog3/Infected/Inf_gate_level_557_in8_out2_gates42.v, 3, 44, 0.06818181818181818
Verilog3/Infected/Inf_gate_level_147_in2_out8_gates32.v, 3, 34, 0.08823529411764706
Verilog3/Infected/Inf_gate_level_718_in8_out16_gates39.v, 3, 41, 0.07317073170731707
Verilog3/Infected/Inf_gate_level_235_in2_out32_gates40.v, 3, 42, 0.07142857142857142
Verilog3/Infected/Inf_gate_level_836_in16_out2_gates63.v, 3, 65, 0.046153846153846156
Verilog3/Infected/Inf_gate_level_223_in2_out16_gates60.v, 2, 61, 0.03278688524590164
Verilog3/Infected/Inf_gate_level_765_in8_out32_gates54.v, 5, 57, 0.08771929824561403
Verilog3/Infected/Inf_gate_level_341_in4_out4_gates24.v, 3, 26, 0.11538461538461539
Verilog3/Infected/Inf_gate_level_131_in2_out8_gates16.v, 2, 17, 0.11764705882352941
Verilog3/Infected/Inf_gate_level_1517_in64_out32_gates32.v, 3, 34, 0.08823529411764706
Verilog3/Infected/Inf_gate_level_58_in2_out2_gates59.v, 2, 60, 0.03333333333333333
Verilog3/Infected/Inf_gate_level_582_in8_out4_gates7.v, 3, 9, 0.3333333333333333
Verilog3/Infected/Inf_gate_level_1149_in32_out4_gates58.v, 3, 60, 0.05
Verilog3/Infected/Inf_gate_level_174_in2_out8_gates59.v, 2, 60, 0.03333333333333333
Verilog3/Infected/Inf_gate_level_634_in8_out4_gates59.v, 3, 61, 0.04918032786885246
Verilog3/Infected/Inf_gate_level_1088_in32_out2_gates57.v, 3, 59, 0.05084745762711865
Verilog3/Infected/Inf_gate_level_1155_in32_out8_gates8.v, 2, 9, 0.2222222222222222
Verilog3/Infected/Inf_gate_level_1097_in32_out4_gates6.v, 2, 7, 0.2857142857142857
Verilog3/Infected/Inf_gate_level_1023_in16_out32_gates54.v, 3, 56, 0.05357142857142857
Verilog3/Infected/Inf_gate_level_1354_in64_out4_gates5.v, 3, 7, 0.42857142857142855
Verilog3/Infected/Inf_gate_level_337_in4_out4_gates20.v, 2, 21, 0.09523809523809523
Verilog3/Infected/Inf_gate_level_227_in2_out32_gates32.v, 2, 33, 0.06060606060606061
Verilog3/Infected/Inf_gate_level_1112_in32_out4_gates21.v, 2, 22, 0.09090909090909091
Verilog3/Infected/Inf_gate_level_1215_in32_out16_gates20.v, 3, 22, 0.13636363636363635
Verilog3/Infected/Inf_gate_level_887_in16_out4_gates54.v, 3, 56, 0.05357142857142857
Verilog3/Infected/Inf_gate_level_1035_in32_out2_gates4.v, 3, 6, 0.5
Verilog3/Infected/Inf_gate_level_129_in2_out8_gates14.v, 2, 15, 0.13333333333333333
Verilog3/Infected/Inf_gate_level_905_in16_out8_gates16.v, 2, 17, 0.11764705882352941
Verilog3/Infected/Inf_gate_level_328_in4_out4_gates11.v, 3, 13, 0.23076923076923078
Verilog3/Infected/Inf_gate_level_59_in2_out2_gates60.v, 3, 62, 0.04838709677419355
Verilog3/Infected/Inf_gate_level_218_in2_out16_gates55.v, 3, 57, 0.05263157894736842
